split,segment_id,filename,path,parent_id,original_file,start,end,duration_ms,samples
test,279,noise_test_000279.npy,data/noise_segments/test/noise_test_000279.npy,4,purenoise_4_01228.npy,0,22050,500.0,22050
test,280,noise_test_000280.npy,data/noise_segments/test/noise_test_000280.npy,2,purenoise_2_00205.npy,0,22050,500.0,22050
test,281,noise_test_000281.npy,data/noise_segments/test/noise_test_000281.npy,2,purenoise_2_00311.npy,0,22050,500.0,22050
test,282,noise_test_000282.npy,data/noise_segments/test/noise_test_000282.npy,1,purenoise_1_00837.npy,22050,44100,500.0,22050
test,283,noise_test_000283.npy,data/noise_segments/test/noise_test_000283.npy,1,purenoise_1_01523.npy,0,22050,500.0,22050
test,284,noise_test_000284.npy,data/noise_segments/test/noise_test_000284.npy,1,purenoise_1_00181.npy,0,22050,500.0,22050
test,285,noise_test_000285.npy,data/noise_segments/test/noise_test_000285.npy,5,purenoise_5_01050.npy,22050,44100,500.0,22050
test,286,noise_test_000286.npy,data/noise_segments/test/noise_test_000286.npy,1,purenoise_1_00406.npy,22050,44100,500.0,22050
test,287,noise_test_000287.npy,data/noise_segments/test/noise_test_000287.npy,1,purenoise_1_01246.npy,0,22050,500.0,22050
test,288,noise_test_000288.npy,data/noise_segments/test/noise_test_000288.npy,1,purenoise_1_00158.npy,22050,44100,500.0,22050
test,289,noise_test_000289.npy,data/noise_segments/test/noise_test_000289.npy,4,purenoise_4_01979.npy,0,22050,500.0,22050
test,290,noise_test_000290.npy,data/noise_segments/test/noise_test_000290.npy,1,purenoise_1_01538.npy,0,22050,500.0,22050
test,291,noise_test_000291.npy,data/noise_segments/test/noise_test_000291.npy,3,purenoise_3_00030.npy,0,22050,500.0,22050
test,292,noise_test_000292.npy,data/noise_segments/test/noise_test_000292.npy,5,purenoise_5_01573.npy,0,22050,500.0,22050
test,293,noise_test_000293.npy,data/noise_segments/test/noise_test_000293.npy,3,purenoise_3_01738.npy,0,22050,500.0,22050
test,294,noise_test_000294.npy,data/noise_segments/test/noise_test_000294.npy,2,purenoise_2_00229.npy,0,22050,500.0,22050
test,295,noise_test_000295.npy,data/noise_segments/test/noise_test_000295.npy,2,purenoise_2_01709.npy,0,22050,500.0,22050
test,296,noise_test_000296.npy,data/noise_segments/test/noise_test_000296.npy,5,purenoise_5_00085.npy,0,22050,500.0,22050
test,297,noise_test_000297.npy,data/noise_segments/test/noise_test_000297.npy,2,purenoise_2_01730.npy,0,22050,500.0,22050
test,298,noise_test_000298.npy,data/noise_segments/test/noise_test_000298.npy,4,purenoise_4_01870.npy,0,22050,500.0,22050
test,299,noise_test_000299.npy,data/noise_segments/test/noise_test_000299.npy,1,purenoise_1_00904.npy,0,22050,500.0,22050
test,300,noise_test_000300.npy,data/noise_segments/test/noise_test_000300.npy,2,purenoise_2_00372.npy,0,22050,500.0,22050
test,301,noise_test_000301.npy,data/noise_segments/test/noise_test_000301.npy,1,purenoise_1_01119.npy,0,22050,500.0,22050
test,302,noise_test_000302.npy,data/noise_segments/test/noise_test_000302.npy,5,purenoise_5_00426.npy,22050,44100,500.0,22050
test,303,noise_test_000303.npy,data/noise_segments/test/noise_test_000303.npy,1,purenoise_1_00560.npy,22050,44100,500.0,22050
test,304,noise_test_000304.npy,data/noise_segments/test/noise_test_000304.npy,5,purenoise_5_01734.npy,0,22050,500.0,22050
test,305,noise_test_000305.npy,data/noise_segments/test/noise_test_000305.npy,1,purenoise_1_01540.npy,0,22050,500.0,22050
test,306,noise_test_000306.npy,data/noise_segments/test/noise_test_000306.npy,2,purenoise_2_01382.npy,22050,44100,500.0,22050
test,307,noise_test_000307.npy,data/noise_segments/test/noise_test_000307.npy,2,purenoise_2_00202.npy,0,22050,500.0,22050
test,308,noise_test_000308.npy,data/noise_segments/test/noise_test_000308.npy,5,purenoise_5_00421.npy,22050,44100,500.0,22050
test,309,noise_test_000309.npy,data/noise_segments/test/noise_test_000309.npy,3,purenoise_3_00357.npy,22050,44100,500.0,22050
test,310,noise_test_000310.npy,data/noise_segments/test/noise_test_000310.npy,5,purenoise_5_01437.npy,0,22050,500.0,22050
test,311,noise_test_000311.npy,data/noise_segments/test/noise_test_000311.npy,3,purenoise_3_01312.npy,0,22050,500.0,22050
test,312,noise_test_000312.npy,data/noise_segments/test/noise_test_000312.npy,2,purenoise_2_00332.npy,0,22050,500.0,22050
test,313,noise_test_000313.npy,data/noise_segments/test/noise_test_000313.npy,2,purenoise_2_00227.npy,0,22050,500.0,22050
test,314,noise_test_000314.npy,data/noise_segments/test/noise_test_000314.npy,5,purenoise_5_01378.npy,22050,44100,500.0,22050
test,315,noise_test_000315.npy,data/noise_segments/test/noise_test_000315.npy,3,purenoise_3_01684.npy,22050,44100,500.0,22050
test,316,noise_test_000316.npy,data/noise_segments/test/noise_test_000316.npy,4,purenoise_4_00615.npy,22050,44100,500.0,22050
test,317,noise_test_000317.npy,data/noise_segments/test/noise_test_000317.npy,3,purenoise_3_01023.npy,0,22050,500.0,22050
test,318,noise_test_000318.npy,data/noise_segments/test/noise_test_000318.npy,4,purenoise_4_00553.npy,0,22050,500.0,22050
test,319,noise_test_000319.npy,data/noise_segments/test/noise_test_000319.npy,4,purenoise_4_00263.npy,0,22050,500.0,22050
test,320,noise_test_000320.npy,data/noise_segments/test/noise_test_000320.npy,4,purenoise_4_01535.npy,22050,44100,500.0,22050
test,321,noise_test_000321.npy,data/noise_segments/test/noise_test_000321.npy,1,purenoise_1_01962.npy,0,22050,500.0,22050
test,322,noise_test_000322.npy,data/noise_segments/test/noise_test_000322.npy,3,purenoise_3_01122.npy,22050,44100,500.0,22050
test,323,noise_test_000323.npy,data/noise_segments/test/noise_test_000323.npy,2,purenoise_2_01458.npy,22050,44100,500.0,22050
test,324,noise_test_000324.npy,data/noise_segments/test/noise_test_000324.npy,1,purenoise_1_00648.npy,22050,44100,500.0,22050
test,325,noise_test_000325.npy,data/noise_segments/test/noise_test_000325.npy,5,purenoise_5_00079.npy,22050,44100,500.0,22050
test,326,noise_test_000326.npy,data/noise_segments/test/noise_test_000326.npy,1,purenoise_1_01807.npy,0,22050,500.0,22050
test,327,noise_test_000327.npy,data/noise_segments/test/noise_test_000327.npy,2,purenoise_2_01099.npy,22050,44100,500.0,22050
test,328,noise_test_000328.npy,data/noise_segments/test/noise_test_000328.npy,4,purenoise_4_00786.npy,0,22050,500.0,22050
test,329,noise_test_000329.npy,data/noise_segments/test/noise_test_000329.npy,2,purenoise_2_01192.npy,22050,44100,500.0,22050
test,330,noise_test_000330.npy,data/noise_segments/test/noise_test_000330.npy,3,purenoise_3_01291.npy,22050,44100,500.0,22050
test,331,noise_test_000331.npy,data/noise_segments/test/noise_test_000331.npy,4,purenoise_4_01495.npy,22050,44100,500.0,22050
test,332,noise_test_000332.npy,data/noise_segments/test/noise_test_000332.npy,3,purenoise_3_01856.npy,22050,44100,500.0,22050
test,333,noise_test_000333.npy,data/noise_segments/test/noise_test_000333.npy,1,purenoise_1_01337.npy,22050,44100,500.0,22050
test,334,noise_test_000334.npy,data/noise_segments/test/noise_test_000334.npy,2,purenoise_2_00047.npy,0,22050,500.0,22050
test,335,noise_test_000335.npy,data/noise_segments/test/noise_test_000335.npy,2,purenoise_2_01233.npy,22050,44100,500.0,22050
test,336,noise_test_000336.npy,data/noise_segments/test/noise_test_000336.npy,5,purenoise_5_00611.npy,0,22050,500.0,22050
test,337,noise_test_000337.npy,data/noise_segments/test/noise_test_000337.npy,5,purenoise_5_01736.npy,22050,44100,500.0,22050
test,338,noise_test_000338.npy,data/noise_segments/test/noise_test_000338.npy,2,purenoise_2_01372.npy,22050,44100,500.0,22050
test,339,noise_test_000339.npy,data/noise_segments/test/noise_test_000339.npy,1,purenoise_1_01544.npy,22050,44100,500.0,22050
test,340,noise_test_000340.npy,data/noise_segments/test/noise_test_000340.npy,5,purenoise_5_01146.npy,0,22050,500.0,22050
test,341,noise_test_000341.npy,data/noise_segments/test/noise_test_000341.npy,3,purenoise_3_00490.npy,22050,44100,500.0,22050
test,342,noise_test_000342.npy,data/noise_segments/test/noise_test_000342.npy,1,purenoise_1_00059.npy,0,22050,500.0,22050
test,343,noise_test_000343.npy,data/noise_segments/test/noise_test_000343.npy,4,purenoise_4_01701.npy,0,22050,500.0,22050
test,344,noise_test_000344.npy,data/noise_segments/test/noise_test_000344.npy,1,purenoise_1_01894.npy,0,22050,500.0,22050
test,345,noise_test_000345.npy,data/noise_segments/test/noise_test_000345.npy,5,purenoise_5_00980.npy,0,22050,500.0,22050
test,346,noise_test_000346.npy,data/noise_segments/test/noise_test_000346.npy,5,purenoise_5_00972.npy,0,22050,500.0,22050
test,347,noise_test_000347.npy,data/noise_segments/test/noise_test_000347.npy,4,purenoise_4_00536.npy,22050,44100,500.0,22050
test,348,noise_test_000348.npy,data/noise_segments/test/noise_test_000348.npy,2,purenoise_2_01526.npy,0,22050,500.0,22050
test,349,noise_test_000349.npy,data/noise_segments/test/noise_test_000349.npy,4,purenoise_4_00274.npy,0,22050,500.0,22050
test,350,noise_test_000350.npy,data/noise_segments/test/noise_test_000350.npy,1,purenoise_1_00074.npy,22050,44100,500.0,22050
test,351,noise_test_000351.npy,data/noise_segments/test/noise_test_000351.npy,2,purenoise_2_00454.npy,0,22050,500.0,22050
test,352,noise_test_000352.npy,data/noise_segments/test/noise_test_000352.npy,5,purenoise_5_01683.npy,22050,44100,500.0,22050
test,353,noise_test_000353.npy,data/noise_segments/test/noise_test_000353.npy,4,purenoise_4_00188.npy,22050,44100,500.0,22050
test,354,noise_test_000354.npy,data/noise_segments/test/noise_test_000354.npy,3,purenoise_3_00029.npy,22050,44100,500.0,22050
test,355,noise_test_000355.npy,data/noise_segments/test/noise_test_000355.npy,4,purenoise_4_01821.npy,22050,44100,500.0,22050
test,356,noise_test_000356.npy,data/noise_segments/test/noise_test_000356.npy,1,purenoise_1_00068.npy,0,22050,500.0,22050
test,357,noise_test_000357.npy,data/noise_segments/test/noise_test_000357.npy,3,purenoise_3_00383.npy,22050,44100,500.0,22050
test,358,noise_test_000358.npy,data/noise_segments/test/noise_test_000358.npy,2,purenoise_2_01843.npy,22050,44100,500.0,22050
test,359,noise_test_000359.npy,data/noise_segments/test/noise_test_000359.npy,2,purenoise_2_00349.npy,0,22050,500.0,22050
test,360,noise_test_000360.npy,data/noise_segments/test/noise_test_000360.npy,2,purenoise_2_00817.npy,0,22050,500.0,22050
test,361,noise_test_000361.npy,data/noise_segments/test/noise_test_000361.npy,1,purenoise_1_01116.npy,22050,44100,500.0,22050
test,362,noise_test_000362.npy,data/noise_segments/test/noise_test_000362.npy,4,purenoise_4_00946.npy,0,22050,500.0,22050
test,363,noise_test_000363.npy,data/noise_segments/test/noise_test_000363.npy,5,purenoise_5_01692.npy,22050,44100,500.0,22050
test,364,noise_test_000364.npy,data/noise_segments/test/noise_test_000364.npy,4,purenoise_4_00679.npy,22050,44100,500.0,22050
test,365,noise_test_000365.npy,data/noise_segments/test/noise_test_000365.npy,3,purenoise_3_00287.npy,0,22050,500.0,22050
test,366,noise_test_000366.npy,data/noise_segments/test/noise_test_000366.npy,1,purenoise_1_00000.npy,22050,44100,500.0,22050
test,367,noise_test_000367.npy,data/noise_segments/test/noise_test_000367.npy,5,purenoise_5_01193.npy,22050,44100,500.0,22050
test,368,noise_test_000368.npy,data/noise_segments/test/noise_test_000368.npy,2,purenoise_2_00486.npy,22050,44100,500.0,22050
test,369,noise_test_000369.npy,data/noise_segments/test/noise_test_000369.npy,5,purenoise_5_01305.npy,22050,44100,500.0,22050
test,370,noise_test_000370.npy,data/noise_segments/test/noise_test_000370.npy,5,purenoise_5_01382.npy,22050,44100,500.0,22050
test,371,noise_test_000371.npy,data/noise_segments/test/noise_test_000371.npy,2,purenoise_2_01376.npy,22050,44100,500.0,22050
test,372,noise_test_000372.npy,data/noise_segments/test/noise_test_000372.npy,2,purenoise_2_00996.npy,0,22050,500.0,22050
test,373,noise_test_000373.npy,data/noise_segments/test/noise_test_000373.npy,2,purenoise_2_00522.npy,0,22050,500.0,22050
test,374,noise_test_000374.npy,data/noise_segments/test/noise_test_000374.npy,2,purenoise_2_01619.npy,22050,44100,500.0,22050
test,375,noise_test_000375.npy,data/noise_segments/test/noise_test_000375.npy,1,purenoise_1_00733.npy,22050,44100,500.0,22050
test,376,noise_test_000376.npy,data/noise_segments/test/noise_test_000376.npy,4,purenoise_4_00592.npy,0,22050,500.0,22050
test,377,noise_test_000377.npy,data/noise_segments/test/noise_test_000377.npy,1,purenoise_1_01860.npy,22050,44100,500.0,22050
test,378,noise_test_000378.npy,data/noise_segments/test/noise_test_000378.npy,3,purenoise_3_00420.npy,22050,44100,500.0,22050
test,379,noise_test_000379.npy,data/noise_segments/test/noise_test_000379.npy,4,purenoise_4_01526.npy,22050,44100,500.0,22050
test,380,noise_test_000380.npy,data/noise_segments/test/noise_test_000380.npy,2,purenoise_2_00844.npy,0,22050,500.0,22050
test,381,noise_test_000381.npy,data/noise_segments/test/noise_test_000381.npy,2,purenoise_2_00536.npy,22050,44100,500.0,22050
test,382,noise_test_000382.npy,data/noise_segments/test/noise_test_000382.npy,5,purenoise_5_00147.npy,22050,44100,500.0,22050
test,383,noise_test_000383.npy,data/noise_segments/test/noise_test_000383.npy,3,purenoise_3_01239.npy,0,22050,500.0,22050
test,384,noise_test_000384.npy,data/noise_segments/test/noise_test_000384.npy,3,purenoise_3_01241.npy,0,22050,500.0,22050
test,385,noise_test_000385.npy,data/noise_segments/test/noise_test_000385.npy,3,purenoise_3_00288.npy,0,22050,500.0,22050
test,386,noise_test_000386.npy,data/noise_segments/test/noise_test_000386.npy,2,purenoise_2_01563.npy,0,22050,500.0,22050
test,387,noise_test_000387.npy,data/noise_segments/test/noise_test_000387.npy,3,purenoise_3_00620.npy,0,22050,500.0,22050
test,388,noise_test_000388.npy,data/noise_segments/test/noise_test_000388.npy,4,purenoise_4_01186.npy,22050,44100,500.0,22050
test,389,noise_test_000389.npy,data/noise_segments/test/noise_test_000389.npy,3,purenoise_3_01208.npy,22050,44100,500.0,22050
test,390,noise_test_000390.npy,data/noise_segments/test/noise_test_000390.npy,5,purenoise_5_00884.npy,22050,44100,500.0,22050
test,391,noise_test_000391.npy,data/noise_segments/test/noise_test_000391.npy,5,purenoise_5_01628.npy,22050,44100,500.0,22050
test,392,noise_test_000392.npy,data/noise_segments/test/noise_test_000392.npy,2,purenoise_2_01740.npy,0,22050,500.0,22050
test,393,noise_test_000393.npy,data/noise_segments/test/noise_test_000393.npy,5,purenoise_5_00209.npy,22050,44100,500.0,22050
test,394,noise_test_000394.npy,data/noise_segments/test/noise_test_000394.npy,5,purenoise_5_00674.npy,0,22050,500.0,22050
test,395,noise_test_000395.npy,data/noise_segments/test/noise_test_000395.npy,1,purenoise_1_01450.npy,0,22050,500.0,22050
test,396,noise_test_000396.npy,data/noise_segments/test/noise_test_000396.npy,4,purenoise_4_01497.npy,0,22050,500.0,22050
test,397,noise_test_000397.npy,data/noise_segments/test/noise_test_000397.npy,5,purenoise_5_01733.npy,22050,44100,500.0,22050
test,398,noise_test_000398.npy,data/noise_segments/test/noise_test_000398.npy,5,purenoise_5_01168.npy,0,22050,500.0,22050
test,399,noise_test_000399.npy,data/noise_segments/test/noise_test_000399.npy,5,purenoise_5_01796.npy,0,22050,500.0,22050
test,400,noise_test_000400.npy,data/noise_segments/test/noise_test_000400.npy,4,purenoise_4_01306.npy,0,22050,500.0,22050
test,401,noise_test_000401.npy,data/noise_segments/test/noise_test_000401.npy,2,purenoise_2_00231.npy,22050,44100,500.0,22050
test,402,noise_test_000402.npy,data/noise_segments/test/noise_test_000402.npy,3,purenoise_3_00428.npy,0,22050,500.0,22050
test,403,noise_test_000403.npy,data/noise_segments/test/noise_test_000403.npy,4,purenoise_4_01134.npy,0,22050,500.0,22050
test,404,noise_test_000404.npy,data/noise_segments/test/noise_test_000404.npy,5,purenoise_5_00440.npy,0,22050,500.0,22050
test,405,noise_test_000405.npy,data/noise_segments/test/noise_test_000405.npy,2,purenoise_2_01900.npy,22050,44100,500.0,22050
test,406,noise_test_000406.npy,data/noise_segments/test/noise_test_000406.npy,4,purenoise_4_01079.npy,22050,44100,500.0,22050
test,407,noise_test_000407.npy,data/noise_segments/test/noise_test_000407.npy,2,purenoise_2_00664.npy,0,22050,500.0,22050
test,408,noise_test_000408.npy,data/noise_segments/test/noise_test_000408.npy,4,purenoise_4_01318.npy,0,22050,500.0,22050
test,409,noise_test_000409.npy,data/noise_segments/test/noise_test_000409.npy,2,purenoise_2_00923.npy,0,22050,500.0,22050
test,410,noise_test_000410.npy,data/noise_segments/test/noise_test_000410.npy,3,purenoise_3_01435.npy,22050,44100,500.0,22050
test,411,noise_test_000411.npy,data/noise_segments/test/noise_test_000411.npy,1,purenoise_1_00287.npy,22050,44100,500.0,22050
test,412,noise_test_000412.npy,data/noise_segments/test/noise_test_000412.npy,1,purenoise_1_00234.npy,0,22050,500.0,22050
test,413,noise_test_000413.npy,data/noise_segments/test/noise_test_000413.npy,1,purenoise_1_01397.npy,22050,44100,500.0,22050
test,414,noise_test_000414.npy,data/noise_segments/test/noise_test_000414.npy,5,purenoise_5_00013.npy,22050,44100,500.0,22050
test,415,noise_test_000415.npy,data/noise_segments/test/noise_test_000415.npy,5,purenoise_5_01931.npy,0,22050,500.0,22050
test,416,noise_test_000416.npy,data/noise_segments/test/noise_test_000416.npy,5,purenoise_5_00247.npy,0,22050,500.0,22050
test,417,noise_test_000417.npy,data/noise_segments/test/noise_test_000417.npy,5,purenoise_5_01433.npy,0,22050,500.0,22050
test,418,noise_test_000418.npy,data/noise_segments/test/noise_test_000418.npy,3,purenoise_3_01132.npy,0,22050,500.0,22050
test,419,noise_test_000419.npy,data/noise_segments/test/noise_test_000419.npy,5,purenoise_5_01293.npy,22050,44100,500.0,22050
test,420,noise_test_000420.npy,data/noise_segments/test/noise_test_000420.npy,2,purenoise_2_00327.npy,22050,44100,500.0,22050
test,421,noise_test_000421.npy,data/noise_segments/test/noise_test_000421.npy,4,purenoise_4_00042.npy,0,22050,500.0,22050
test,422,noise_test_000422.npy,data/noise_segments/test/noise_test_000422.npy,2,purenoise_2_00026.npy,22050,44100,500.0,22050
test,423,noise_test_000423.npy,data/noise_segments/test/noise_test_000423.npy,1,purenoise_1_01878.npy,22050,44100,500.0,22050
test,424,noise_test_000424.npy,data/noise_segments/test/noise_test_000424.npy,2,purenoise_2_00534.npy,0,22050,500.0,22050
test,425,noise_test_000425.npy,data/noise_segments/test/noise_test_000425.npy,2,purenoise_2_01193.npy,22050,44100,500.0,22050
test,426,noise_test_000426.npy,data/noise_segments/test/noise_test_000426.npy,3,purenoise_3_01364.npy,0,22050,500.0,22050
test,427,noise_test_000427.npy,data/noise_segments/test/noise_test_000427.npy,1,purenoise_1_00690.npy,22050,44100,500.0,22050
test,428,noise_test_000428.npy,data/noise_segments/test/noise_test_000428.npy,1,purenoise_1_01272.npy,0,22050,500.0,22050
test,429,noise_test_000429.npy,data/noise_segments/test/noise_test_000429.npy,3,purenoise_3_01063.npy,0,22050,500.0,22050
test,430,noise_test_000430.npy,data/noise_segments/test/noise_test_000430.npy,2,purenoise_2_00150.npy,0,22050,500.0,22050
test,431,noise_test_000431.npy,data/noise_segments/test/noise_test_000431.npy,4,purenoise_4_01743.npy,0,22050,500.0,22050
test,432,noise_test_000432.npy,data/noise_segments/test/noise_test_000432.npy,5,purenoise_5_00612.npy,0,22050,500.0,22050
test,433,noise_test_000433.npy,data/noise_segments/test/noise_test_000433.npy,5,purenoise_5_00392.npy,0,22050,500.0,22050
test,434,noise_test_000434.npy,data/noise_segments/test/noise_test_000434.npy,3,purenoise_3_00292.npy,0,22050,500.0,22050
test,435,noise_test_000435.npy,data/noise_segments/test/noise_test_000435.npy,2,purenoise_2_01252.npy,0,22050,500.0,22050
test,436,noise_test_000436.npy,data/noise_segments/test/noise_test_000436.npy,4,purenoise_4_00315.npy,0,22050,500.0,22050
test,437,noise_test_000437.npy,data/noise_segments/test/noise_test_000437.npy,1,purenoise_1_00215.npy,22050,44100,500.0,22050
test,438,noise_test_000438.npy,data/noise_segments/test/noise_test_000438.npy,4,purenoise_4_01828.npy,0,22050,500.0,22050
test,439,noise_test_000439.npy,data/noise_segments/test/noise_test_000439.npy,3,purenoise_3_00492.npy,22050,44100,500.0,22050
test,440,noise_test_000440.npy,data/noise_segments/test/noise_test_000440.npy,2,purenoise_2_01876.npy,0,22050,500.0,22050
test,441,noise_test_000441.npy,data/noise_segments/test/noise_test_000441.npy,4,purenoise_4_01198.npy,0,22050,500.0,22050
test,442,noise_test_000442.npy,data/noise_segments/test/noise_test_000442.npy,1,purenoise_1_00522.npy,22050,44100,500.0,22050
test,443,noise_test_000443.npy,data/noise_segments/test/noise_test_000443.npy,1,purenoise_1_00782.npy,22050,44100,500.0,22050
test,444,noise_test_000444.npy,data/noise_segments/test/noise_test_000444.npy,1,purenoise_1_00843.npy,22050,44100,500.0,22050
test,445,noise_test_000445.npy,data/noise_segments/test/noise_test_000445.npy,2,purenoise_2_01252.npy,22050,44100,500.0,22050
test,446,noise_test_000446.npy,data/noise_segments/test/noise_test_000446.npy,1,purenoise_1_01367.npy,0,22050,500.0,22050
test,447,noise_test_000447.npy,data/noise_segments/test/noise_test_000447.npy,1,purenoise_1_01725.npy,0,22050,500.0,22050
test,448,noise_test_000448.npy,data/noise_segments/test/noise_test_000448.npy,4,purenoise_4_01426.npy,0,22050,500.0,22050
test,449,noise_test_000449.npy,data/noise_segments/test/noise_test_000449.npy,4,purenoise_4_00141.npy,22050,44100,500.0,22050
test,450,noise_test_000450.npy,data/noise_segments/test/noise_test_000450.npy,4,purenoise_4_01299.npy,22050,44100,500.0,22050
test,451,noise_test_000451.npy,data/noise_segments/test/noise_test_000451.npy,4,purenoise_4_00093.npy,22050,44100,500.0,22050
test,452,noise_test_000452.npy,data/noise_segments/test/noise_test_000452.npy,2,purenoise_2_00061.npy,0,22050,500.0,22050
test,453,noise_test_000453.npy,data/noise_segments/test/noise_test_000453.npy,3,purenoise_3_01423.npy,0,22050,500.0,22050
test,454,noise_test_000454.npy,data/noise_segments/test/noise_test_000454.npy,5,purenoise_5_00827.npy,0,22050,500.0,22050
test,455,noise_test_000455.npy,data/noise_segments/test/noise_test_000455.npy,3,purenoise_3_01961.npy,22050,44100,500.0,22050
test,456,noise_test_000456.npy,data/noise_segments/test/noise_test_000456.npy,1,purenoise_1_01024.npy,0,22050,500.0,22050
test,457,noise_test_000457.npy,data/noise_segments/test/noise_test_000457.npy,1,purenoise_1_00189.npy,0,22050,500.0,22050
test,458,noise_test_000458.npy,data/noise_segments/test/noise_test_000458.npy,5,purenoise_5_00175.npy,0,22050,500.0,22050
test,459,noise_test_000459.npy,data/noise_segments/test/noise_test_000459.npy,4,purenoise_4_01788.npy,22050,44100,500.0,22050
test,460,noise_test_000460.npy,data/noise_segments/test/noise_test_000460.npy,1,purenoise_1_01370.npy,22050,44100,500.0,22050
test,461,noise_test_000461.npy,data/noise_segments/test/noise_test_000461.npy,2,purenoise_2_01391.npy,0,22050,500.0,22050
test,462,noise_test_000462.npy,data/noise_segments/test/noise_test_000462.npy,2,purenoise_2_01688.npy,22050,44100,500.0,22050
test,463,noise_test_000463.npy,data/noise_segments/test/noise_test_000463.npy,3,purenoise_3_00267.npy,22050,44100,500.0,22050
test,464,noise_test_000464.npy,data/noise_segments/test/noise_test_000464.npy,3,purenoise_3_00808.npy,0,22050,500.0,22050
test,465,noise_test_000465.npy,data/noise_segments/test/noise_test_000465.npy,4,purenoise_4_01862.npy,22050,44100,500.0,22050
test,466,noise_test_000466.npy,data/noise_segments/test/noise_test_000466.npy,2,purenoise_2_00975.npy,0,22050,500.0,22050
test,467,noise_test_000467.npy,data/noise_segments/test/noise_test_000467.npy,4,purenoise_4_01068.npy,0,22050,500.0,22050
test,468,noise_test_000468.npy,data/noise_segments/test/noise_test_000468.npy,4,purenoise_4_00397.npy,22050,44100,500.0,22050
test,469,noise_test_000469.npy,data/noise_segments/test/noise_test_000469.npy,2,purenoise_2_01644.npy,22050,44100,500.0,22050
test,470,noise_test_000470.npy,data/noise_segments/test/noise_test_000470.npy,5,purenoise_5_00245.npy,22050,44100,500.0,22050
test,471,noise_test_000471.npy,data/noise_segments/test/noise_test_000471.npy,5,purenoise_5_00411.npy,22050,44100,500.0,22050
test,472,noise_test_000472.npy,data/noise_segments/test/noise_test_000472.npy,5,purenoise_5_01570.npy,22050,44100,500.0,22050
test,473,noise_test_000473.npy,data/noise_segments/test/noise_test_000473.npy,3,purenoise_3_00959.npy,0,22050,500.0,22050
test,474,noise_test_000474.npy,data/noise_segments/test/noise_test_000474.npy,2,purenoise_2_00191.npy,0,22050,500.0,22050
test,475,noise_test_000475.npy,data/noise_segments/test/noise_test_000475.npy,5,purenoise_5_01214.npy,0,22050,500.0,22050
test,476,noise_test_000476.npy,data/noise_segments/test/noise_test_000476.npy,2,purenoise_2_00386.npy,22050,44100,500.0,22050
test,477,noise_test_000477.npy,data/noise_segments/test/noise_test_000477.npy,3,purenoise_3_01349.npy,0,22050,500.0,22050
test,478,noise_test_000478.npy,data/noise_segments/test/noise_test_000478.npy,2,purenoise_2_00595.npy,22050,44100,500.0,22050
test,479,noise_test_000479.npy,data/noise_segments/test/noise_test_000479.npy,2,purenoise_2_00568.npy,0,22050,500.0,22050
test,480,noise_test_000480.npy,data/noise_segments/test/noise_test_000480.npy,1,purenoise_1_01869.npy,22050,44100,500.0,22050
test,481,noise_test_000481.npy,data/noise_segments/test/noise_test_000481.npy,2,purenoise_2_00814.npy,22050,44100,500.0,22050
test,482,noise_test_000482.npy,data/noise_segments/test/noise_test_000482.npy,1,purenoise_1_01327.npy,0,22050,500.0,22050
test,483,noise_test_000483.npy,data/noise_segments/test/noise_test_000483.npy,1,purenoise_1_00648.npy,0,22050,500.0,22050
test,484,noise_test_000484.npy,data/noise_segments/test/noise_test_000484.npy,1,purenoise_1_00584.npy,0,22050,500.0,22050
test,485,noise_test_000485.npy,data/noise_segments/test/noise_test_000485.npy,4,purenoise_4_00954.npy,0,22050,500.0,22050
test,486,noise_test_000486.npy,data/noise_segments/test/noise_test_000486.npy,2,purenoise_2_01315.npy,22050,44100,500.0,22050
test,487,noise_test_000487.npy,data/noise_segments/test/noise_test_000487.npy,3,purenoise_3_00682.npy,22050,44100,500.0,22050
test,488,noise_test_000488.npy,data/noise_segments/test/noise_test_000488.npy,3,purenoise_3_01016.npy,0,22050,500.0,22050
test,489,noise_test_000489.npy,data/noise_segments/test/noise_test_000489.npy,3,purenoise_3_01171.npy,0,22050,500.0,22050
test,490,noise_test_000490.npy,data/noise_segments/test/noise_test_000490.npy,2,purenoise_2_01455.npy,22050,44100,500.0,22050
test,491,noise_test_000491.npy,data/noise_segments/test/noise_test_000491.npy,2,purenoise_2_00763.npy,22050,44100,500.0,22050
test,492,noise_test_000492.npy,data/noise_segments/test/noise_test_000492.npy,4,purenoise_4_01651.npy,0,22050,500.0,22050
test,493,noise_test_000493.npy,data/noise_segments/test/noise_test_000493.npy,3,purenoise_3_01247.npy,22050,44100,500.0,22050
test,494,noise_test_000494.npy,data/noise_segments/test/noise_test_000494.npy,1,purenoise_1_01372.npy,22050,44100,500.0,22050
test,495,noise_test_000495.npy,data/noise_segments/test/noise_test_000495.npy,4,purenoise_4_01112.npy,22050,44100,500.0,22050
test,496,noise_test_000496.npy,data/noise_segments/test/noise_test_000496.npy,1,purenoise_1_01186.npy,22050,44100,500.0,22050
test,497,noise_test_000497.npy,data/noise_segments/test/noise_test_000497.npy,3,purenoise_3_01174.npy,22050,44100,500.0,22050
test,498,noise_test_000498.npy,data/noise_segments/test/noise_test_000498.npy,5,purenoise_5_00187.npy,22050,44100,500.0,22050
